variable,panel,T_K,w_m_s,continuation_value,digitized_value,signed_relative_error,absolute_error
q,mass_concentration,190.0,0.3132997267308585,1.9068605377492222e-06,1.9384267426027323e-06,-0.01628444560722785,3.1566204853510054e-08
q,mass_concentration,190.0,0.3234452373991852,1.9685616770499863e-06,2.007389180054629e-06,-0.0193422896717946,3.8827503004642884e-08
q,mass_concentration,190.0,0.3356976461914519,2.0430742244710347e-06,2.078805059607169e-06,-0.017188160559358272,3.573083513613437e-08
q,mass_concentration,190.0,0.3465684633680443,2.1091829491006063e-06,2.1527616661412724e-06,-0.02024316845012342,4.357871704066613e-08
q,mass_concentration,190.0,0.3577913076363589,2.1774308123173045e-06,2.2293493898283545e-06,-0.0232886678723102,5.191857751104995e-08
q,mass_concentration,190.0,0.3693775786061308,2.247887035567524e-06,2.295249806834754e-06,-0.020635127002818558,4.736277126722991e-08
q,mass_concentration,190.0,0.3833699475405802,2.3329725404209337e-06,2.390795942582151e-06,-0.02418583749927468,5.7823402161217134e-08
q,mass_concentration,190.0,0.3957845255335894,2.4084617690528845e-06,2.4471690288028656e-06,-0.01581715823239082,3.8707259749981094e-08
q,mass_concentration,190.0,0.4086011218583257,2.4863936756137457e-06,2.534230735791306e-06,-0.018876363348431693,4.783706017756009e-08
q,mass_concentration,190.0,0.4218327549789797,2.5668472978856353e-06,2.624389793528532e-06,-0.02192604764154716,5.7542495642896706e-08
q,mass_concentration,190.0,0.435492864933577,2.649904234364748e-06,2.701967755318613e-06,-0.01926874251233446,5.2063520953864675e-08
q,mass_concentration,190.0,0.4519897428909923,2.7502068337845576e-06,2.814444653112492e-06,-0.022824332060285498,6.423781932793455e-08
q,mass_concentration,190.0,0.46662641942539,2.8391969173482678e-06,2.8976407089338783e-06,-0.020169440402124105,5.8443791585610495e-08
q,mass_concentration,190.0,0.4817370719810185,2.9310665410813874e-06,2.983296071850395e-06,-0.017507323950120734,5.222953076900753e-08
q,mass_concentration,190.0,0.4973370492108432,3.025908888152647e-06,3.089431302155374e-06,-0.020561199712843606,6.352241400272713e-08
q,mass_concentration,190.0,0.5161766428418063,3.1404439807944207e-06,3.1993424523960915e-06,-0.0184095552376895,5.889847160167084e-08
q,mass_concentration,190.0,0.5328918685183078,3.2420613677278702e-06,3.313163856585104e-06,-0.02146060138737589,7.110248885723394e-08
q,mass_concentration,190.0,0.5501483793794274,3.3469669008544645e-06,3.411102241997309e-06,-0.01880194042653243,6.413534114284462e-08
q,mass_concentration,190.0,0.5679637037347897,3.4552669730812856e-06,3.5324573181710537e-06,-0.02185174175854832,7.719034508976802e-08
q,mass_concentration,190.0,0.5894787012449861,3.58605411442612e-06,3.6795056461738777e-06,-0.025397849802169234,9.34515317477578e-08
q,mass_concentration,190.0,0.6085676500756693,3.702090595199502e-06,3.76626549269484e-06,-0.017039398210193537,6.417489749533815e-08
q,mass_concentration,190.0,0.6282747518043126,3.821881795552911e-06,3.900256033971867e-06,-0.02009463936118643,7.837423841895594e-08
q,mass_concentration,190.0,0.6486200239294513,3.945549212511436e-06,4.039013489633067e-06,-0.02314037260868923,9.346427712163133e-08
q,mass_concentration,190.0,0.6696241321715233,4.073218279898859e-06,4.158408266636499e-06,-0.020486200794936668,8.518998673763985e-08
q,mass_concentration,190.0,0.6949901220080238,4.227396145292629e-06,4.33151353803398e-06,-0.024037185114884518,1.0411739274135116e-07
q,mass_concentration,190.0,0.7174958221271664,4.364185257392731e-06,4.433647217365072e-06,-0.015667002033964806,6.946195997234099e-08
q,mass_concentration,190.0,0.7407303189900518,4.5054006207984025e-06,4.591380864034017e-06,-0.018726445438044404,8.598024323561419e-08
q,mass_concentration,190.0,0.7647172130486036,4.651185457747719e-06,4.754726121657039e-06,-0.0217763676098416,1.035406639093201e-07
q,mass_concentration,190.0,0.7936854179295757,4.827240596572666e-06,4.923882631706732e-06,-0.01962720120738695,9.664203513406601e-08
q,mass_concentration,190.0,0.819387144384694,4.983439601691972e-06,5.099057138200417e-06,-0.02267429710529755,1.1561753650844453e-07
q,mass_concentration,190.0,0.8459211637456046,5.1446929284987345e-06,5.249787209170906e-06,-0.020018769615762873,1.050942806721711e-07
q,mass_concentration,190.0,0.8733144279558762,5.311164126951492e-06,5.404972918444515e-06,-0.01735601508249929,9.380879149302323e-08
q,mass_concentration,190.0,0.9063963971372432,5.512200899101761e-06,5.597262933138064e-06,-0.015197076687732647,8.506203403630252e-08
q,mass_concentration,190.0,0.9357480164726424,5.690564020657714e-06,5.796393953384974e-06,-0.01825789164407245,1.0582993272725958e-07
q,mass_concentration,190.0,0.9660501223284328,5.874698663581167e-06,6.002609358213808e-06,-0.021309181890640922,1.279106946326414e-07
q,mass_concentration,190.0,0.9973334940839436,6.064791592387387e-06,6.1084521200226336e-06,-0.007147559934559122,4.366052763524651e-08
q,mass_concentration,190.0,1.103238550881602,6.708289940911772e-06,6.82351416065168e-06,-0.01688634580761292,1.152242197399079e-07
q,mass_concentration,190.0,1.1389644629482087,6.9253564952035785e-06,7.066270906709707e-06,-0.019941835427272427,1.409144115061281e-07
q,mass_concentration,190.0,1.1758472787433616,7.149446963754684e-06,7.317664087948965e-06,-0.02298781717396782,1.6821712419428077e-07
q,mass_concentration,190.0,1.220389475908742,7.420066925561703e-06,7.578000958498745e-06,-0.02084112073909401,1.5793403293704248e-07
q,mass_concentration,190.0,1.2599090585669872,7.660165427257438e-06,7.847599703514622e-06,-0.023884280969790023,1.8743427625718412e-07
q,mass_concentration,190.0,1.3007083944878688,7.908033128423305e-06,8.07957773949249e-06,-0.021231878273871418,1.7154461106918577e-07
q,mass_concentration,190.0,1.3428289256174573,8.163921433390205e-06,8.31841313456225e-06,-0.01857225635141221,1.544917011720445e-07
q,mass_concentration,190.0,1.3936965440960674,8.47294166987977e-06,8.614353152765378e-06,-0.01641579818912038,1.4141148288560934e-07
q,mass_concentration,190.0,1.4388282883975343,8.747109532368916e-06,8.920821680788544e-06,-0.019472662343842845,1.737121484196279e-07
q,mass_concentration,190.0,1.4854215232597132,9.03014904372649e-06,9.238193286152836e-06,-0.022520014031118453,2.0804424242634613e-07
q,mass_concentration,190.0,1.5335235757844483,9.322347287862655e-06,9.456022611260965e-06,-0.014136527469712086,1.3367532339830924e-07
q,mass_concentration,190.0,1.5916148863697417,9.675216753596195e-06,9.907211102080502e-06,-0.023416715975254486,2.3199434848430707e-07
q,mass_concentration,190.0,1.6431557733600564,9.98828840702678e-06,1.0140815340617546e-05,-0.015040894490982622,1.525269335907665e-07
q,mass_concentration,190.0,1.6963656966571408,1.0311490597328153e-05,1.0501590049441265e-05,-0.01810196848459396,1.900994521131113e-07
q,mass_concentration,190.0,1.7512987042674637,1.0645151126003183e-05,1.0875199859403797e-05,-0.02115351776286577,2.3004873340061353e-07
q,mass_concentration,190.0,1.8176395408634591,1.1048092019932786e-05,1.12621013984705e-05,-0.01900261513954924,2.140093785377142e-07
q,mass_concentration,190.0,1.8764997305783524,1.1405587900182856e-05,1.1662767539831154e-05,-0.022051338909908628,2.5717963964829805e-07
q,mass_concentration,190.0,1.9372659758424249,1.1774651825315824e-05,1.1937766417144358e-05,-0.013663744634362915,1.6311459182853403e-07
q,mass_concentration,210.0,0.0051619138129195,1.1751761269830994e-07,1.1965620444141697e-07,-0.017872802777678602,2.138591743107036e-09
q,mass_concentration,210.0,0.0053290708424018,1.213195393638624e-07,1.2391315330265861e-07,-0.020930900954972017,2.593613938796211e-09
q,mass_concentration,210.0,0.0055016408782841,1.2524446742329572e-07,1.2832154950164418e-07,-0.023979464792147256,3.077082078348458e-09
q,mass_concentration,210.0,0.005710048192026,1.2998432656644238e-07,1.3288678100446385e-07,-0.021841558777196804,2.902454438021477e-09
q,mass_concentration,210.0,0.005894955326971,1.3418958157825253e-07,1.360201466881395e-07,-0.013458043932888769,1.830565109886956e-09
q,mass_concentration,210.0,0.006085850265767,1.3853088679497128e-07,1.4085926732758353e-07,-0.016529835606750285,2.3283805326122474e-09
q,mass_concentration,210.0,0.0062829269100445,1.4301264399692418e-07,1.4587054693857129e-07,-0.019592049263040222,2.85790294164711e-09
q,mass_concentration,210.0,0.0065209300710519,1.4842494672273425e-07,1.5106011033461624e-07,-0.01744447032406366,2.6351636118819955e-09
q,mass_concentration,210.0,0.006732095801369,1.5322680121213103e-07,1.56434300228654e-07,-0.020503809022923244,3.2074990165229596e-09
q,mass_concentration,210.0,0.0069500996613969,1.5818400785304737e-07,1.6199968498514226e-07,-0.023553608344638773,3.8156771320948995e-09
q,mass_concentration,210.0,0.0071751630886663,1.6330159261229353e-07,1.658195100261417e-07,-0.0151846873353516,2.5179174138481614e-09
q,mass_concentration,210.0,0.0074469649925077,1.6948173961393225e-07,1.7373148925385989e-07,-0.02446159679042307,4.249749639927639e-09
q,mass_concentration,210.0,0.0076881182918307,1.7496483469154622e-07,1.778279410038923e-07,-0.016100429978455465,2.8631063123460773e-09
q,mass_concentration,210.0,0.007937080801192,1.8062532187323463e-07,1.841544366042445e-07,-0.019163886551341016,3.529114731009863e-09
q,mass_concentration,210.0,0.0081941054043863,1.8646894025594836e-07,1.9070600677024325e-07,-0.02221779264351949,4.2370665142948885e-09
q,mass_concentration,210.0,0.00850450579831,1.9352586772585668e-07,1.9749065886699215e-07,-0.02007584137843052,3.9647911411354675e-09
q,mass_concentration,210.0,0.0087799051904701,1.997868523057265e-07,2.045166851336143e-07,-0.0231268799648192,4.729832827887822e-09
q,mass_concentration,210.0,0.0090642227757622,2.0625039597183398e-07,2.093390275674734e-07,-0.014754208192946226,3.088631595639412e-09
q,mass_concentration,210.0,0.0093577473499173,2.1292305229826906e-07,2.167865773136555e-07,-0.017821790736594092,3.863525015386444e-09
q,mass_concentration,210.0,0.0096607770606698,2.1981158683216637e-07,2.2449908480740278e-07,-0.020879808838676572,4.68749797523641e-09
q,mass_concentration,210.0,0.0110327005177689,2.5099604813456677e-07,2.5520112884582134e-07,-0.01647751610767778,4.205080711254574e-09
q,mass_concentration,210.0,0.0114506295555044,2.604950443806067e-07,2.642802916013113e-07,-0.014322850931370182,3.785247220704625e-09
q,mass_concentration,210.0,0.0118214325738365,2.6892266077183285e-07,2.736824591832825e-07,-0.017391682410534237,4.759798411449648e-09
q,mass_concentration,210.0,0.0122042432182766,2.7762293344885003e-07,2.834191229726845e-07,-0.020450947215700344,5.796189523834455e-09
q,mass_concentration,210.0,0.0125994503289303,2.8660468374119595e-07,2.9010192277645294e-07,-0.012055208051660864,3.4972390352569936e-09
q,mass_concentration,210.0,0.0130767293181936,2.9745131507908176e-07,3.0394396335760374e-07,-0.021361333210237466,6.49264827852198e-09
q,mass_concentration,210.0,0.0135001899390786,3.0707456854561454e-07,3.111107227398864e-07,-0.012973368962427009,4.036154194271877e-09
q,mass_concentration,210.0,0.0139373633847133,3.1700916108821317e-07,3.221789531176604e-07,-0.016046336917480808,5.169792029447232e-09
q,mass_concentration,210.0,0.0143886937142461,3.27265165910345e-07,3.3364095238458284e-07,-0.01910972387732723,6.37578647423786e-09
q,mass_concentration,210.0,0.0149337509201931,3.3965062506399545e-07,3.4551072945922185e-07,-0.01696070163840752,5.860104395226401e-09
q,mass_concentration,210.0,0.0154173470307288,3.506391449399026e-07,3.578027916484275e-07,-0.020021215249666977,7.163646708524912e-09
q,mass_concentration,210.0,0.0159166033192985,3.619831749753161e-07,3.705321623782385e-07,-0.02307218717007257,8.548987402922441e-09
q,mass_concentration,210.0,0.0164320269057295,3.7369421659824105e-07,3.792690190732254e-07,-0.014698807955911646,5.574802474984331e-09
q,mass_concentration,210.0,0.01696414133179,3.8578414382260563e-07,3.927620830257793e-07,-0.017766325989048374,6.977939203173679e-09
q,mass_concentration,210.0,0.0176067589077303,4.003843047511775e-07,4.067351829572089e-07,-0.015614282885135992,6.350878206031403e-09
q,mass_concentration,210.0,0.0181769144013113,4.133377337446312e-07,4.212053968671304e-07,-0.018678922874725317,7.867663122499198e-09
q,mass_concentration,210.0,0.0187655331048768,4.267102436523598e-07,4.361904103305996e-07,-0.02173400985834268,9.480166678239791e-09
q,mass_concentration,210.0,0.0193732129081724,4.405153940104862e-07,4.464754368241859e-07,-0.013349094534951197,5.960042813699688e-09
q,mass_concentration,210.0,0.0201070883737048,4.571869100944904e-07,4.677787465570541e-07,-0.0226428339049642,1.059183646256372e-08
q,mass_concentration,210.0,0.020758211442764,4.719780698467847e-07,4.788086011515863e-07,-0.014265682129296442,6.830531304801613e-09
q,mass_concentration,210.0,0.0214304196755814,4.872477682033321e-07,4.958429349660334e-07,-0.01733445443422549,8.59516676270134e-09
q,mass_concentration,210.0,0.0221243958680091,5.030114865391786e-07,5.13483290743755e-07,-0.020393661085657745,1.0471804204576396e-08
q,mass_concentration,210.0,0.0229624887230362,5.220482294269846e-07,5.317512286246396e-07,-0.018247252992252678,9.702999197654993e-09
q,mass_concentration,210.0,0.0237060775436898,5.389378474526147e-07,5.506690757828767e-07,-0.02130359020721092,1.1731228330261978e-08
q,mass_concentration,210.0,0.0244737458245826,5.563738953563251e-07,5.636534190868306e-07,-0.012914893237583852,7.279523730505526e-09
q,mass_concentration,210.0,0.0252662733251588,5.743740520034728e-07,5.837062344984326e-07,-0.015987806782599756,9.332182494959804e-09
q,mass_concentration,210.0,0.0260844650556274,5.929565690317737e-07,6.044724588814256e-07,-0.01905114067721471,1.1515889849651923e-08
q,mass_concentration,210.0,0.027072569043675,6.153973806600064e-07,6.259774728295077e-07,-0.016901713925387387,1.0580092169501294e-08
q,mass_concentration,210.0,0.0279492536195527,6.353071277938952e-07,6.482475598890478e-07,-0.01996217632869686,1.2940432095152651e-08
q,mass_concentration,210.0,0.0288543276639119,6.558610174687506e-07,6.635327270315538e-07,-0.01156191586377985,7.671709562803227e-09
q,mass_concentration,210.0,0.0297887105061704,6.770798892068782e-07,6.871388985620596e-07,-0.014638975287574909,1.0059009355181433e-08
q,mass_concentration,210.0,0.0309171347842674,7.027044432963208e-07,7.199253221326218e-07,-0.02392036827554265,1.7220878836300987e-08
q,mass_concentration,210.0,0.0319183170197608,7.254388464780623e-07,7.36900594481974e-07,-0.015553994785374056,1.1461748003911664e-08
q,mass_concentration,210.0,0.0329519203018895,7.489087787897086e-07,7.631169378899247e-07,-0.018618587001230306,1.4208159100216026e-08
q,mass_concentration,210.0,0.0340189945137092,7.7313803706809e-07,7.902659670180816e-07,-0.021673627189869493,1.7127929949991602e-08
q,mass_concentration,210.0,0.0353076659155064,8.023980285771582e-07,8.183808635592192e-07,-0.01952982491862054,1.5982834982061035e-08
q,mass_concentration,210.0,0.03645102567824,8.283578345056266e-07,8.376776400682924e-07,-0.011125766186030684,9.31980556266579e-09
q,mass_concentration,210.0,0.0376314105887181,8.551575226935405e-07,8.376776400682924e-07,0.02086707557793117,1.747988262524808e-08
q,mass_concentration,210.0,0.045803826026508,1.040686095308378e-06,1.057527082062095e-06,-0.01592487515390947,1.6840986753717035e-08
q,mass_concentration,210.0,0.0475389178931847,1.0800717941688592e-06,1.0951501934480175e-06,-0.0137683391459621,1.5078399279158305e-08
